172.16.2.12|80.77.113.72|0.0.0.0|0|0|7|678|1191850195|1191850198|1300|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|7|678|1191850195|1191850198|1301|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|631|1191850198|1191850201|1302|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|624|1191850198|1191850201|1303|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|621|1191850201|1191850204|1304|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|636|1191850201|1191850204|1305|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|98|4580|1191850204|1191850207|1306|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|202.43.195.13|0.0.0.0|0|0|6|340|1191850215|1191850219|1310|80|27|6|0|0|10229|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|7|672|1191850221|1191850224|1314|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|616|1191850224|1191850227|1315|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|618|1191850224|1191850227|1316|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|614|1191850227|1191850230|1317|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|615|1191850227|1191850230|1318|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|614|1191850230|1191850233|1319|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|6|620|1191850234|1191850237|1322|80|27|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|80.77.113.72|0.0.0.0|0|0|1|52|1191850237|1191850237|1323|80|2|6|0|0|47381|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|7|815|1191850266|1191850268|1332|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|10|900|1191850266|1191850267|1333|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|10|923|1191850267|1191850268|1334|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|6|768|1191850269|1191850270|1339|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|7|815|1191850270|1191850271|1340|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|7|838|1191850275|1191850275|1345|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|66.35.250.209|0.0.0.0|0|0|6|858|1191850278|1191850278|1352|80|27|6|0|0|3561|0|0|forced_end|0|1||0
172.16.2.12|202.43.195.13|0.0.0.0|0|0|6|340|1191850552|1191850555|1396|80|27|6|0|0|10229|0|0|forced_end|0|1||0
172.16.2.12|202.43.195.13|0.0.0.0|0|0|6|340|1191850936|1191850940|1435|80|27|6|0|0|10229|0|0|forced_end|0|1||0
172.16.2.12|84.146.73.245|0.0.0.0|0|0|1|74|1191853790|1191853790|30319|50666|0|17|0|0|3320|0|0|forced_end|0|1||0
172.16.2.12|69.156.153.180|0.0.0.0|0|0|1|74|1191853790|1191853790|30319|52400|0|17|0|0|577|0|0|forced_end|0|1||0
172.16.2.12|81.19.29.23|0.0.0.0|0|0|7|1067|1191853791|1191853791|1551|80|27|6|0|0|35283|0|0|forced_end|0|1||0
172.16.2.12|68.46.34.79|0.0.0.0|0|0|1|74|1191853791|1191853791|30319|40135|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|81.19.29.23|0.0.0.0|0|0|14|3377|1191853795|1191853799|1552|80|27|6|0|0|35283|0|0|forced_end|0|1||0
172.16.2.12|81.19.29.23|0.0.0.0|0|0|6|919|1191853799|1191853799|1553|80|27|6|0|0|35283|0|0|forced_end|0|1||0
172.16.2.12|213.112.70.233|0.0.0.0|0|0|1|74|1191853821|1191853821|30319|2111|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|24.18.223.196|0.0.0.0|0|0|1|74|1191853832|1191853832|30319|6881|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|8.12.209.124|0.0.0.0|0|0|6|908|1191853833|1191853833|1585|80|30|6|0|0|3356|0|0|forced_end|0|1||0
172.16.2.12|8.12.209.124|0.0.0.0|0|0|49|6696|1191853833|1191853835|1586|80|30|6|0|0|3356|0|0|forced_end|0|1||0
172.16.2.12|8.12.209.124|0.0.0.0|0|0|12|1690|1191853834|1191853834|1587|80|30|6|0|0|3356|0|0|forced_end|0|1||0
172.16.2.12|8.12.209.124|0.0.0.0|0|0|6|896|1191853835|1191853847|1590|80|26|6|0|0|3356|0|0|forced_end|0|1||0
172.16.2.12|8.12.209.124|0.0.0.0|0|0|10|972|1191853837|1191853850|1591|80|30|6|0|0|3356|0|0|forced_end|0|1||0
172.16.2.12|84.146.73.245|0.0.0.0|0|0|2|161|1191853837|1191853857|30319|50666|0|17|0|0|3320|0|0|forced_end|0|1||0
172.16.2.12|68.46.34.79|0.0.0.0|0|0|1|70|1191853864|1191853864|30319|40135|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|69.156.153.180|0.0.0.0|0|0|1|70|1191853864|1191853864|30319|52400|0|17|0|0|577|0|0|forced_end|1|1||0
172.16.2.12|129.15.131.251|0.0.0.0|0|0|1|91|1191853879|1191853879|30319|35566|0|17|0|0|25776|0|0|forced_end|0|1||0
172.16.2.12|213.112.70.233|0.0.0.0|0|0|7|647|1191853882|1191853896|30319|2111|0|17|0|0|2119|0|0|forced_end|1|1||0
172.16.2.12|84.146.73.245|0.0.0.0|0|0|1|70|1191853889|1191853889|30319|50666|0|17|0|0|3320|0|0|forced_end|0|1||0
172.16.2.12|24.18.223.196|0.0.0.0|0|0|1|91|1191853889|1191853889|30319|6881|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|121.45.174.157|0.0.0.0|0|0|1|70|1191853889|1191853889|30319|60000|0|17|0|0|4739|0|0|forced_end|1|1||0
172.16.2.12|69.140.193.198|0.0.0.0|0|0|3|237|1191853893|1191853901|30319|64411|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|68.194.225.51|0.0.0.0|0|0|4|328|1191853894|1191853902|30319|7176|0|17|0|0|6128|0|0|forced_end|0|1||0
172.16.2.12|194.52.71.214|0.0.0.0|0|0|4|328|1191853894|1191853901|30319|23453|0|17|0|0|0|0|0|forced_end|0|1||0
172.16.2.12|80.212.50.160|0.0.0.0|0|0|1|97|1191853895|1191853895|30319|10788|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|68.251.154.118|0.0.0.0|0|0|1|97|1191853895|1191853895|30319|41329|0|17|0|0|7018|0|0|forced_end|0|1||0
172.16.2.12|74.73.107.1|0.0.0.0|0|0|2|144|1191853899|1191853901|30319|51222|0|17|0|0|12271|0|0|forced_end|0|1||0
172.16.2.12|24.18.43.177|0.0.0.0|0|0|1|74|1191853899|1191853899|30319|55000|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|85.226.44.254|0.0.0.0|0|0|1|74|1191853899|1191853899|30319|10991|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|12.205.92.221|0.0.0.0|0|0|1|74|1191853899|1191853899|30319|23947|0|17|0|0|11992|0|0|forced_end|0|1||0
172.16.2.12|68.42.33.38|0.0.0.0|0|0|2|144|1191853900|1191853905|30319|32450|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|86.54.2.43|0.0.0.0|0|0|2|144|1191853900|1191853901|30319|57941|0|17|0|0|8897|0|0|forced_end|0|1||0
172.16.2.12|203.185.133.181|0.0.0.0|0|0|2|144|1191853903|1191853905|30319|50000|0|17|0|0|38296|0|0|forced_end|0|1||0
172.16.2.12|203.59.26.220|0.0.0.0|0|0|2|144|1191853903|1191853905|30319|18831|0|17|0|0|4739|0|0|forced_end|0|1||0
172.16.2.12|74.73.107.1|0.0.0.0|0|0|2|184|1191853945|1191853945|30319|51222|0|17|0|0|12271|0|0|forced_end|0|1||0
172.16.2.12|69.140.193.198|0.0.0.0|0|0|1|91|1191853945|1191853945|30319|64411|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|80.212.50.160|0.0.0.0|0|0|1|91|1191853945|1191853945|30319|10788|0|17|0|0|2119|0|0|forced_end|1|1||0
172.16.2.12|68.251.154.118|0.0.0.0|0|0|1|91|1191853945|1191853945|30319|41329|0|17|0|0|7018|0|0|forced_end|1|1||0
172.16.2.12|121.45.174.157|0.0.0.0|0|0|1|91|1191853945|1191853945|30319|60000|0|17|0|0|4739|0|0|forced_end|0|1||0
172.16.2.12|210.182.184.247|0.0.0.0|0|0|2|188|1191853945|1191853945|30319|62246|0|17|0|0|3786|0|0|forced_end|0|1||0
172.16.2.12|72.155.211.170|0.0.0.0|0|0|1|95|1191853945|1191853945|30319|39878|0|17|0|0|8075|0|0|forced_end|0|1||0
172.16.2.12|74.206.73.21|0.0.0.0|0|0|1|95|1191853945|1191853945|30319|44703|0|17|0|0|20477|0|0|forced_end|0|1||0
172.16.2.12|68.46.34.79|0.0.0.0|0|0|2|161|1191853946|1191853954|30319|40135|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|213.112.70.233|0.0.0.0|0|0|1|70|1191853946|1191853946|30319|2111|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|129.15.131.251|0.0.0.0|0|0|2|161|1191853946|1191853950|30319|35566|0|17|0|0|25776|0|0|forced_end|0|1||0
172.16.2.12|24.18.43.177|0.0.0.0|0|0|1|93|1191853946|1191853946|30319|55000|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|85.226.44.254|0.0.0.0|0|0|1|93|1191853946|1191853946|30319|10991|0|17|0|0|2119|0|0|forced_end|1|1||0
172.16.2.12|68.42.33.38|0.0.0.0|0|0|1|93|1191853946|1191853946|30319|32450|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|86.54.2.43|0.0.0.0|0|0|1|93|1191853946|1191853946|30319|57941|0|17|0|0|8897|0|0|forced_end|0|1||0
172.16.2.12|194.52.71.214|0.0.0.0|0|0|2|163|1191853946|1191853946|30319|23453|0|17|0|0|0|0|0|forced_end|0|1||0
172.16.2.12|201.229.146.124|0.0.0.0|0|0|1|97|1191853946|1191853946|30319|34563|0|17|0|0|6400|0|0|forced_end|0|1||0
172.16.2.12|24.18.223.196|0.0.0.0|0|0|1|70|1191853947|1191853947|30319|6881|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|68.194.225.51|0.0.0.0|0|0|1|93|1191853947|1191853947|30319|7176|0|17|0|0|6128|0|0|forced_end|1|1||0
172.16.2.12|69.156.153.180|0.0.0.0|0|0|1|91|1191853953|1191853953|30319|52400|0|17|0|0|577|0|0|forced_end|0|1||0
172.16.2.12|207.216.209.80|0.0.0.0|0|0|1|95|1191853959|1191853959|30319|51904|0|17|0|0|852|0|0|forced_end|0|1||0
172.16.2.12|195.137.76.147|0.0.0.0|0|0|2|167|1191853966|1191853968|30319|33460|0|17|0|0|9105|0|0|forced_end|0|1||0
172.16.2.12|81.211.251.212|0.0.0.0|0|0|1|74|1191853967|1191853967|30319|49155|0|17|0|0|0|0|0|forced_end|0|1||0
172.16.2.12|82.7.254.229|0.0.0.0|0|0|3|260|1191853969|1191853996|30319|6881|0|17|0|0|5089|0|0|forced_end|0|1||0
172.16.2.12|129.15.131.251|0.0.0.0|0|0|1|70|1191853985|1191853985|30319|35566|0|17|0|0|25776|0|0|forced_end|0|1||0
172.16.2.12|69.158.147.111|0.0.0.0|0|0|2|190|1191853988|1191853996|30319|49152|0|17|0|0|577|0|0|forced_end|0|1||0
172.16.2.12|74.73.107.1|0.0.0.0|0|0|1|70|1191853994|1191853994|30319|51222|0|17|0|0|12271|0|0|forced_end|0|1||0
172.16.2.12|24.18.43.177|0.0.0.0|0|0|2|163|1191853995|1191853996|30319|55000|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|85.226.44.254|0.0.0.0|0|0|1|93|1191853996|1191853996|30319|10991|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|69.140.193.198|0.0.0.0|0|0|1|93|1191853996|1191853996|30319|64411|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|68.42.33.38|0.0.0.0|0|0|1|93|1191853996|1191853996|30319|32450|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|68.194.225.51|0.0.0.0|0|0|1|93|1191853996|1191853996|30319|7176|0|17|0|0|6128|0|0|forced_end|0|1||0
172.16.2.12|86.54.2.43|0.0.0.0|0|0|1|93|1191853997|1191853997|30319|57941|0|17|0|0|8897|0|0|forced_end|0|1||0
172.16.2.12|194.52.71.214|0.0.0.0|0|0|1|93|1191853997|1191853997|30319|23453|0|17|0|0|0|0|0|forced_end|0|1||0
172.16.2.12|80.212.50.160|0.0.0.0|0|0|1|93|1191853998|1191853998|30319|10788|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|68.251.154.118|0.0.0.0|0|0|1|93|1191853998|1191853998|30319|41329|0|17|0|0|7018|0|0|forced_end|0|1||0
172.16.2.12|121.45.174.157|0.0.0.0|0|0|2|161|1191854001|1191854023|30319|60000|0|17|0|0|4739|0|0|forced_end|1|1||0
172.16.2.12|81.158.54.68|0.0.0.0|0|0|1|74|1191854004|1191854004|30319|2451|0|17|0|0|2856|0|0|forced_end|0|1||0
172.16.2.12|79.74.83.235|0.0.0.0|0|0|1|74|1191854004|1191854004|30319|6881|0|17|0|0|9105|0|0|forced_end|0|1||0
172.16.2.12|12.205.92.221|0.0.0.0|0|0|1|70|1191854010|1191854010|30319|23947|0|17|0|0|11992|0|0|forced_end|1|1||0
172.16.2.12|88.193.179.234|0.0.0.0|0|0|1|95|1191854024|1191854024|30319|24694|0|17|0|0|1759|0|0|forced_end|0|1||0
172.16.2.12|69.76.177.95|0.0.0.0|0|0|1|95|1191854025|1191854025|30319|17770|0|17|0|0|11427|0|0|forced_end|0|1||0
172.16.2.12|81.158.54.68|0.0.0.0|0|0|1|91|1191854049|1191854049|30319|2451|0|17|0|0|2856|0|0|forced_end|1|1||0
172.16.2.12|79.74.83.235|0.0.0.0|0|0|1|91|1191854049|1191854049|30319|6881|0|17|0|0|9105|0|0|forced_end|1|1||0
172.16.2.12|85.226.44.254|0.0.0.0|0|0|1|91|1191854054|1191854054|30319|10991|0|17|0|0|2119|0|0|forced_end|1|1||0
172.16.2.12|195.137.76.147|0.0.0.0|0|0|1|70|1191854069|1191854069|30319|33460|0|17|0|0|9105|0|0|forced_end|1|1||0
172.16.2.12|69.158.147.111|0.0.0.0|0|0|1|91|1191854085|1191854085|30319|49152|0|17|0|0|577|0|0|forced_end|1|1||0
172.16.2.12|82.7.254.229|0.0.0.0|0|0|1|91|1191854085|1191854085|30319|6881|0|17|0|0|5089|0|0|forced_end|0|1||0
172.16.2.12|81.158.54.68|0.0.0.0|0|0|1|70|1191854101|1191854101|30319|2451|0|17|0|0|2856|0|0|forced_end|0|1||0
172.16.2.12|79.74.83.235|0.0.0.0|0|0|1|70|1191854105|1191854105|30319|6881|0|17|0|0|9105|0|0|forced_end|0|1||0
172.16.2.12|213.112.70.233|0.0.0.0|0|0|1|91|1191854107|1191854107|30319|2111|0|17|0|0|2119|0|0|forced_end|0|1||0
172.16.2.12|87.205.57.113|0.0.0.0|0|0|1|74|1191854108|1191854108|30319|46884|0|17|0|0|12741|0|0|forced_end|0|1||0
172.16.2.12|71.234.44.61|0.0.0.0|0|0|1|74|1191854108|1191854108|30319|33978|0|17|0|0|7015|0|0|forced_end|0|1||0
172.16.2.12|201.229.146.124|0.0.0.0|0|0|2|219|1191854115|1191854120|30319|34563|0|17|0|0|6400|0|0|forced_end|1|1||0
172.16.2.12|88.193.179.234|0.0.0.0|0|0|1|128|1191854116|1191854116|30319|24694|0|17|0|0|1759|0|0|forced_end|0|1||0
172.16.2.12|69.76.177.95|0.0.0.0|0|0|1|128|1191854117|1191854117|30319|17770|0|17|0|0|11427|0|0|forced_end|1|1||0
172.16.2.12|210.182.184.247|0.0.0.0|0|0|1|91|1191854119|1191854119|30319|62246|0|17|0|0|3786|0|0|forced_end|1|1||0
172.16.2.12|12.205.92.221|0.0.0.0|0|0|2|219|1191854124|1191854152|30319|23947|0|17|0|0|11992|0|0|forced_end|0|1||0
172.16.2.12|86.157.30.255|0.0.0.0|0|0|1|74|1191854139|1191854139|30319|7|0|17|0|0|2856|0|0|forced_end|0|1||0
172.16.2.12|213.112.70.233|0.0.0.0|0|0|1|93|1191854146|1191854146|30319|2111|0|17|0|0|2119|0|0|forced_end|1|1||0
172.16.2.12|203.185.133.181|0.0.0.0|0|0|1|93|1191854146|1191854146|30319|50000|0|17|0|0|38296|0|0|forced_end|0|1||0
172.16.2.12|203.59.26.220|0.0.0.0|0|0|1|93|1191854146|1191854146|30319|18831|0|17|0|0|4739|0|0|forced_end|1|1||0
172.16.2.12|207.216.209.80|0.0.0.0|0|0|1|93|1191854147|1191854147|30319|51904|0|17|0|0|852|0|0|forced_end|1|1||0
172.16.2.12|72.155.211.170|0.0.0.0|0|0|1|93|1191854147|1191854147|30319|39878|0|17|0|0|8075|0|0|forced_end|1|1||0
172.16.2.12|74.206.73.21|0.0.0.0|0|0|1|93|1191854147|1191854147|30319|44703|0|17|0|0|20477|0|0|forced_end|1|1||0
172.16.2.12|88.3.99.58|0.0.0.0|0|0|1|97|1191854147|1191854147|30319|35300|0|17|0|0|3352|0|0|forced_end|0|1||0
172.16.2.12|24.18.43.177|0.0.0.0|0|0|1|128|1191854151|1191854151|30319|55000|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|87.205.57.113|0.0.0.0|0|0|1|91|1191854154|1191854154|30319|46884|0|17|0|0|12741|0|0|forced_end|0|1||0
172.16.2.12|71.234.44.61|0.0.0.0|0|0|1|91|1191854154|1191854154|30319|33978|0|17|0|0|7015|0|0|forced_end|1|1||0
172.16.2.12|24.46.28.21|0.0.0.0|0|0|2|163|1191854169|1191854192|30319|18111|0|17|0|0|6128|0|0|forced_end|0|1||0
172.16.2.12|82.26.210.34|0.0.0.0|0|0|1|95|1191854190|1191854190|30319|57742|0|17|0|0|5089|0|0|forced_end|0|1||0
172.16.2.12|69.158.147.111|0.0.0.0|0|0|1|93|1191854191|1191854191|30319|49152|0|17|0|0|577|0|0|forced_end|0|1||0
172.16.2.12|82.7.254.229|0.0.0.0|0|0|1|93|1191854191|1191854191|30319|6881|0|17|0|0|5089|0|0|forced_end|0|1||0
172.16.2.12|195.137.76.147|0.0.0.0|0|0|1|93|1191854191|1191854191|30319|33460|0|17|0|0|9105|0|0|forced_end|0|1||0
172.16.2.12|205.237.42.61|0.0.0.0|0|0|2|186|1191854192|1191854192|30319|55639|0|17|0|0|11290|0|0|forced_end|0|1||0
172.16.2.12|71.196.46.197|0.0.0.0|0|0|2|186|1191854192|1191854192|30319|25894|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|195.137.80.176|0.0.0.0|0|0|2|186|1191854192|1191854192|30319|59057|0|17|0|0|9105|0|0|forced_end|1|1||0
172.16.2.12|60.50.166.62|0.0.0.0|0|0|1|93|1191854192|1191854192|30319|1707|0|17|0|0|4788|0|0|forced_end|1|1||0
172.16.2.12|67.170.209.63|0.0.0.0|0|0|1|74|1191854195|1191854195|30319|49936|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|86.202.193.182|0.0.0.0|0|0|1|95|1191854197|1191854197|30319|5800|0|17|0|0|3215|0|0|forced_end|0|1||0
172.16.2.12|87.205.57.113|0.0.0.0|0|0|1|70|1191854205|1191854205|30319|46884|0|17|0|0|12741|0|0|forced_end|0|1||0
172.16.2.12|71.234.44.61|0.0.0.0|0|0|1|70|1191854205|1191854205|30319|33978|0|17|0|0|7015|0|0|forced_end|0|1||0
172.16.2.12|86.157.30.255|0.0.0.0|0|0|1|91|1191854209|1191854209|30319|7|0|17|0|0|2856|0|0|forced_end|1|1||0
172.16.2.12|88.193.179.234|0.0.0.0|0|0|1|91|1191854225|1191854225|30319|24694|0|17|0|0|1759|0|0|forced_end|0|1||0
172.16.2.12|69.76.177.95|0.0.0.0|0|0|1|91|1191854225|1191854225|30319|17770|0|17|0|0|11427|0|0|forced_end|0|1||0
172.16.2.12|86.54.2.43|0.0.0.0|0|0|1|93|1191854236|1191854236|30319|57941|0|17|0|0|8897|0|0|forced_end|0|1||0
172.16.2.12|194.52.71.214|0.0.0.0|0|0|1|93|1191854236|1191854236|30319|23453|0|17|0|0|0|0|0|forced_end|0|1||0
172.16.2.12|68.194.225.51|0.0.0.0|0|0|1|93|1191854236|1191854236|30319|7176|0|17|0|0|6128|0|0|forced_end|0|1||0
172.16.2.12|24.18.43.177|0.0.0.0|0|0|1|93|1191854237|1191854237|30319|55000|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|24.46.28.21|0.0.0.0|0|0|1|93|1191854237|1191854237|30319|18111|0|17|0|0|6128|0|0|forced_end|0|1||0
172.16.2.12|220.233.28.55|0.0.0.0|0|0|1|93|1191854237|1191854237|30319|51112|0|17|0|0|10143|0|0|forced_end|0|1||0
172.16.2.12|81.211.251.212|0.0.0.0|0|0|2|163|1191854237|1191854237|30319|49155|0|17|0|0|0|0|0|forced_end|1|1||0
172.16.2.12|67.160.31.128|0.0.0.0|0|0|2|163|1191854237|1191854237|30319|33384|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|67.170.209.63|0.0.0.0|0|0|1|70|1191854242|1191854242|30319|49936|0|17|0|0|7922|0|0|forced_end|1|1||0
172.16.2.12|205.237.42.61|0.0.0.0|0|0|1|93|1191854256|1191854256|30319|55639|0|17|0|0|11290|0|0|forced_end|0|1||0
172.16.2.12|71.196.46.197|0.0.0.0|0|0|1|93|1191854256|1191854256|30319|25894|0|17|0|0|7922|0|0|forced_end|0|1||0
172.16.2.12|195.137.80.176|0.0.0.0|0|0|1|93|1191854256|1191854256|30319|59057|0|17|0|0|9105|0|0|forced_end|0|1||0
172.16.2.12|60.50.166.62|0.0.0.0|0|0|1|93|1191854256|1191854256|30319|1707|0|17|0|0|4788|0|0|forced_end|0|1||0
172.16.2.12|86.157.30.255|0.0.0.0|0|0|1|70|1191854292|1191854292|30319|7|0|17|0|0|2856|0|0|forced_end|0|1||0
